City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
241,Bend,US,2021-04-28 21:37:31,44.0582,-121.3153,73.99,13,1,4.61
242,Bac Lieu,VN,2021-04-28 21:40:01,9.285,105.7244,81.61,76,75,7.74
243,Bethel,US,2021-04-28 21:37:38,41.3712,-73.414,78.8,36,1,8.05
244,Westport,US,2021-04-28 21:38:40,41.1415,-73.3579,73.99,67,1,10.36
245,Charters Towers,AU,2021-04-28 21:40:02,-20.1,146.2667,66.04,76,0,7.83
246,Bilma,NE,2021-04-28 21:40:02,18.6853,12.9164,87.39,9,0,6.76
247,Kholodnyy,RU,2021-04-28 21:40:02,62.7167,147.95,24.6,90,69,2.17
248,San Patricio,US,2021-04-28 21:37:21,28.017,-97.5169,91.4,62,1,19.57
249,Saint George,US,2021-04-28 21:37:40,37.1041,-113.5841,77.0,23,1,6.91
250,Kindersley,CA,2021-04-28 21:40:04,51.4668,-109.1682,59.0,23,20,16.11
251,Owando,CG,2021-04-28 21:40:04,-0.4819,15.8999,69.46,97,100,1.32
252,Bokhan,RU,2021-04-28 21:40:04,53.153,103.7714,31.68,47,97,9.1
253,Gao,ML,2021-04-28 21:37:21,16.6362,1.637,91.53,9,0,8.28
254,Yantzaza,EC,2021-04-28 21:40:05,-3.8278,-78.7594,77.18,73,100,0.6
255,Mao,ES,2021-04-28 21:40:05,39.8885,4.2658,60.8,94,20,5.75
256,Nyurba,RU,2021-04-28 21:40:06,63.2842,118.3319,22.82,82,29,0.43
257,San Rafael,AR,2021-04-28 21:40:06,-34.6177,-68.3301,68.83,40,0,10.11
258,Santa Cruz,BO,2021-04-28 21:34:07,-17.8,-63.1667,71.6,64,75,9.22
259,Raudeberg,NO,2021-04-28 21:38:53,61.9875,5.1352,41.0,78,8,19.22
260,Zonguldak,TR,2021-04-28 21:39:47,41.25,31.8333,56.07,76,100,4.88
261,Jega,NG,2021-04-28 21:40:07,12.2175,4.3792,93.36,19,78,4.74
262,Strezhevoy,RU,2021-04-28 21:40:08,60.7333,77.5889,37.4,70,0,4.47
263,Port-Gentil,GA,2021-04-28 21:39:34,-0.7193,8.7815,78.8,94,20,3.44
264,Manta,EC,2021-04-28 21:37:12,-0.95,-80.7333,82.4,78,40,9.22
265,Rocha,UY,2021-04-28 21:40:08,-34.4833,-54.3333,56.07,85,27,2.1
266,Iqaluit,CA,2021-04-28 21:40:09,63.7506,-68.5145,30.2,93,90,12.66
